% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"May 19 2025, 18:10"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)","Molar concentration, c (mol/m^3)"
0.00742,2.663109976566619E-10,3.704712657896622E-11
0.00744,2.453555804738154E-10,2.7621406114151478E-11
0.0074600000000000005,2.2583893854602142E-10,1.9522774936925905E-11
0.0074800000000000005,2.0803468489967536E-10,1.238345729949788E-11
0.007500000000000001,1.9153397687325285E-10,6.336738901412336E-12
0.007520000000000001,1.7622512341088768E-10,1.0331433342445064E-12
0.007540000000000001,1.6226986498468947E-10,-3.393199454688228E-12
0.007560000000000001,1.4928485671312162E-10,-7.218694359202429E-12
0.007580000000000001,1.3728276044408725E-10,-1.0371511874541643E-11
0.007600000000000001,1.2635485615869046E-10,-1.3017734902918495E-11
0.007620000000000001,1.1614448009524264E-10,-1.5165381037871363E-11
0.007640000000000001,1.0674551418312949E-10,-1.6893561184969854E-11
0.007660000000000001,9.820007213728654E-11,-1.825651196522092E-11
0.007680000000000001,9.01805319851881E-11,-1.9273917151464313E-11
0.0077,8.283196795725487E-11,-2.001761608238948E-11
0.00772,7.61457781309374E-11,-2.050530068110763E-11
0.00774,6.987249186591986E-11,-2.0789211868085017E-11
0.00776,6.413851456414038E-11,-2.0891023149145176E-11
0.0077800000000000005,5.891193482503086E-11,-2.0841306559228323E-11
0.0078000000000000005,5.4019672385421255E-11,-2.06642524309623E-11
0.00782,4.95556228321651E-11,-2.0376231711240762E-11
0.007840000000000001,4.5478063521376077E-11,-2.0018661932106226E-11
0.00786,4.167156597163827E-11,-1.960164780452157E-11
0.00788,3.820453175758816E-11,-1.911432367020175E-11
0.0079,3.502984577355936E-11,-1.8556689529146698E-11
0.00792,3.2075229979465035E-11,-1.7989636588174853E-11
0.007940000000000001,2.9389200898315856E-11,-1.7387248967636393E-11
0.00796,2.6922512735381244E-11,-1.674341811562071E-11
0.007980000000000001,2.4634722207912867E-11,-1.6059427876344615E-11
0.008,2.2558987844010786E-11,-1.54143639082078E-11
0.008020000000000001,2.0646286660256314E-11,-1.476113617859835E-11
0.00804,1.8879176462895214E-11,-1.4099744687516379E-11
0.008060000000000001,1.7279117488896915E-11,-1.34359662322104E-11
0.00808,1.5798946245082412E-11,-1.2807014958292658E-11
0.008100000000000001,1.4437368953643468E-11,-1.2188757334616977E-11
0.00812,1.320709076826907E-11,-1.1581193361183452E-11
0.008140000000000001,1.2063883337239189E-11,-1.0988658503597913E-11
0.00816,1.1017344150605207E-11,-1.0422402832885286E-11
0.008180000000000002,1.0073767767632572E-11,-9.874168219887938E-12
0.0082,9.192505554106905E-12,-9.343954664605958E-12
0.00822,8.390072358618515E-12,-8.833274066983822E-12
0.00824,7.666790138722261E-12,-8.343921405249425E-12
0.00826,6.9901290861643575E-12,-7.874279851461623E-12
0.008280000000000001,6.3763525816198395E-12,-7.424349405620336E-12
0.0083,5.822010194338177E-12,-6.993627494467762E-12
0.008320000000000001,5.3046813261579E-12,-6.581885106217186E-12
0.00834,4.836329071168054E-12,-6.189440210327161E-12
0.008360000000000001,4.41227676690455E-12,-5.81629280679761E-12
0.00838,4.01767613161886E-12,-5.460411589174863E-12
0.008400000000000001,3.661134159446899E-12,-5.121783305878273E-12
0.00842,3.3373469877921438E-12,-4.8011446370751314E-12
0.008440000000000001,3.0370434176549517E-12,-4.4984955827653855E-12
0.00846,2.766248828821463E-12,-4.210283794115428E-12
0.008480000000000001,2.5194592572417314E-12,-3.93756741394868E-12
0.0085,2.2914301622967658E-12,-3.680979575109773E-12
0.008520000000000002,2.0862315008569726E-12,-3.440520277598659E-12
0.00854,1.8984523516212106E-12,-3.211215846088642E-12
0.00856,1.7256847757130122E-12,-2.9956434101582685E-12
0.00858,1.5705430735781158E-12,-2.7940199617187063E-12
0.0086,1.4279007575133662E-12,-2.605987613004148E-12
0.008620000000000001,1.2972863235579402E-12,-2.426590966029481E-12
0.00864,1.1802513797471693E-12,-2.2588875536920787E-12
0.008660000000000001,1.0720689321406533E-12,-2.102877375991912E-12
0.00868,9.735334922180486E-13,-1.9576308897551255E-12
0.008700000000000001,8.854387006571226E-13,-1.8193443323426915E-12
0.00872,8.035165502235457E-13,-1.6906113882977604E-12
0.008740000000000001,7.293371681232382E-13,-1.5714320576203126E-12
0.00876,6.630870692679948E-13,-1.4604178837105297E-12
0.008780000000000001,6.012231319952313E-13,-1.3550437552675126E-12
0.0088,5.454940879890146E-13,-1.25731550568337E-12
0.008820000000000001,4.955969895429089E-13,-1.1672331349580851E-12
0.00884,4.491243730240528E-13,-1.0831065297516952E-12
0.008860000000000002,4.0734076392991855E-13,-1.0035781921351441E-12
0.00888,3.6981570240034356E-13,-9.300686510651083E-13
0.0089,3.3497237623379607E-13,-8.625779065415823E-13
0.00892,3.0370621645279273E-13,-7.992692218128527E-13
0.00894,2.7552531563643695E-13,-7.397263319380398E-13
0.008960000000000001,2.4945034743974924E-13,-6.848588555635631E-13
0.00898,2.2609935646583194E-13,-6.34666792689431E-13
0.009000000000000001,2.0496420561668169E-13,-5.872953361846452E-13
0.00902,1.8548692251091427E-13,-5.430148432483775E-13
